1.530153 4.618884
1.540154 4.665309
1.550155 4.712201
1.560156 4.759564
1.570157 4.807403
1.580158 4.855723
1.590159 4.904529
1.600160 4.953825
1.610161 5.003617
1.620162 5.053909
1.630163 5.104707
1.640164 5.156015
1.650165 5.207839
1.660166 5.260184
1.670167 5.313055
1.680168 5.366458
1.690169 5.420397
1.700170 5.474878
1.710171 5.529907
1.720172 5.585489
1.730173 5.641630
1.740174 5.698335
1.750175 5.755610
1.760176 5.813461
1.770177 5.871893
1.780178 5.930912
1.790179 5.990525
1.800180 6.050737
1.810181 6.111554
1.820182 6.172982
1.830183 6.235028
1.840184 6.297697
1.850185 6.360996
1.860186 6.424932
1.870187 6.489510
1.880188 6.554737
1.890189 6.620620
1.900190 6.687165
1.910191 6.754379
1.920192 6.822268
1.930193 6.890840
1.940194 6.960101
1.950195 7.030058
1.960196 7.100719
1.970197 7.172089
1.980198 7.244177
1.990199 7.316990
2.000200 7.390534
2.010201 7.464818
2.020202 7.539848
2.030203 7.615632
2.040204 7.692178
2.050205 7.769494
2.060206 7.847586
2.070207 7.926464
2.080208 8.006134
2.090209 8.086605
2.100210 8.167885
2.110211 8.249982
2.120212 8.332904
2.130213 8.416660
2.140214 8.501257
2.150215 8.586705
2.160216 8.673011
2.170217 8.760185
2.180218 8.848235
2.190219 8.937170
2.200220 9.026999
2.210221 9.117731
2.220222 9.209375
2.230223 9.301940
2.240224 9.395436
2.250225 9.489871
2.260226 9.585255
2.270227 9.681599
2.280228 9.778910
2.290229 9.877200
2.300230 9.976477
2.310231 10.076752
2.320232 10.178036
2.330233 10.280337
2.340234 10.383666
2.350235 10.488034
2.360236 10.593451
2.370237 10.699928
2.380238 10.807475
2.390239 10.916103
2.400240 11.025823
2.410241 11.136645
2.420242 11.248581
2.430243 11.361643
2.440244 11.475841
2.450245 11.591186
2.460246 11.707692
2.470247 11.825368
2.480248 11.944227
2.490249 12.064280
2.500250 12.185540
2.510251 12.308019
2.520252 12.431729
2.530253 12.556683
2.540254 12.682892
2.550255 12.810370
2.560256 12.939130
2.570257 13.069183
2.580258 13.200544
2.590259 13.333225
2.600260 13.467239
2.610261 13.602601
2.620262 13.739323
2.630263 13.877420
2.640264 14.016904
2.650265 14.157790
2.660266 14.300093
2.670267 14.443826
2.680268 14.589003
2.690269 14.735640
2.700270 14.883750
2.710271 15.033349
2.720272 15.184452
2.730273 15.337074
2.740274 15.491230
2.750275 15.646935
2.760276 15.804205
2.770277 15.963056
2.780278 16.123503
2.790279 16.285563
2.800280 16.449252
2.810281 16.614587
2.820282 16.781583
2.830283 16.950258
2.840284 17.120628
2.850285 17.292710
2.860286 17.466522
2.870287 17.642081
2.880288 17.819405
2.890289 17.998511
2.900290 18.179417
2.910291 18.362142
2.920292 18.546703
2.930293 18.733119
2.940294 18.921409
2.950295 19.111591
2.960296 19.303685
2.970297 19.497710
2.980298 19.693685
2.990299 19.891630
3.000300 20.091564
3.010301 20.293508
3.020302 20.497482
3.030303 20.703505
3.040304 20.911600
3.050305 21.121786
3.060306 21.334085
3.070307 21.548518
3.080308 21.765106
3.090309 21.983871
3.100310 22.204834
3.110311 22.428019
3.120312 22.653447
3.130313 22.881141
3.140314 23.111123
3.150315 23.343417
3.160316 23.578046
3.170317 23.815033
3.180318 24.054402
3.190319 24.296177
3.200320 24.540383
3.210321 24.787042
3.220322 25.036181
3.230323 25.287824
3.240324 25.541997
3.250325 25.798724
3.260326 26.058032
3.270327 26.319945
3.280328 26.584492
3.290329 26.851697
3.300330 27.121588
3.310331 27.394192
3.320332 27.669536
3.330333 27.947648
3.340334 28.228554
3.350335 28.512285
3.360336 28.798867
3.370337 29.088329
3.380338 29.380701
3.390339 29.676012
3.400340 29.974291
3.410341 30.275567
3.420342 30.579873
3.430343 30.887236
3.440344 31.197689
3.450345 31.511263
3.460346 31.827988
3.470347 32.147897
3.480348 32.471021
3.490349 32.797393
3.500350 33.127046
3.510351 33.460011
3.520352 33.796324
3.530353 34.136017
3.540354 34.479124
3.550355 34.825680
3.560356 35.175719
3.570357 35.529276
3.580358 35.886387
3.590359 36.247088
3.600360 36.611413
3.610361 36.979401
3.620362 37.351088
3.630363 37.726510
3.640364 38.105706
3.650365 38.488713
3.660366 38.875570
3.670367 39.266315
3.680368 39.660988
3.690369 40.059628
3.700370 40.462274
3.710371 40.868968
3.720372 41.279749
3.730373 41.694659
3.740374 42.113739
3.750375 42.537032
3.760376 42.964579
3.770377 43.396424
3.780378 43.832609
3.790379 44.273178
3.800380 44.718176
3.810381 45.167646
3.820382 45.621634
3.830383 46.080185
3.840384 46.543345
3.850385 47.011161
3.860386 47.483678
3.870387 47.960945
3.880388 48.443009
3.890389 48.929918
3.900390 49.421722
3.910391 49.918468
3.920392 50.420208
3.930393 50.926990
3.940394 51.438866
3.950395 51.955887
3.960396 52.478105
3.970397 53.005572
3.980398 53.538340
3.990399 54.076464
4.000400 54.619996
4.010401 55.168991
4.020402 55.723504
4.030403 56.283591
4.040404 56.849308
4.050405 57.420710
4.060406 57.997856
4.070407 58.580803
4.080408 59.169609
4.090409 59.764333
4.100410 60.365035
4.110411 60.971774
4.120412 61.584612
4.130413 62.203610
4.140414 62.828830
4.150415 63.460334
4.160416 64.098185
4.170417 64.742447
4.180418 65.393185
4.190419 66.050463
4.200420 66.714348
4.210421 67.384906
4.220422 68.062203
4.230423 68.746309
4.240424 69.437290
4.250425 70.135216
4.260426 70.840158
4.270427 71.552185
4.280428 72.271369
4.290429 72.997781
4.300430 73.731495
4.310431 74.472583
4.320432 75.221120
4.330433 75.977181
4.340434 76.740841
4.350435 77.512177
4.360436 78.291265
4.370437 79.078185
4.380438 79.873014
4.390439 80.675831
4.400440 81.486719
4.410441 82.305756
4.420442 83.133026
4.430443 83.968610
4.440444 84.812594
4.450445 85.665060
4.460446 86.526095
4.470447 87.395784
4.480448 88.274215
4.490449 89.161474
4.500450 90.057652
4.510451 90.962838
4.520452 91.877121
4.530453 92.800594
4.540454 93.733350
4.550455 94.675480
4.560456 95.627080
4.570457 96.588245
4.580458 97.559070
4.590459 98.539654
4.600460 99.530094
4.610461 100.530488
4.620462 101.540938
4.630463 102.561544
4.640464 103.592408
4.650465 104.633634
4.660466 105.685325
4.670467 106.747587
4.680468 107.820526
4.690469 108.904249
4.700470 109.998865
4.710471 111.104483
4.720472 112.221214
4.730473 113.349169
4.740474 114.488462
4.750475 115.639206
4.760476 116.801516
4.770477 117.975508
4.780478 119.161301
4.790479 120.359013
4.800480 121.568762
4.810481 122.790672
4.820482 124.024862
4.830483 125.271458
4.840484 126.530584
4.850485 127.802365
4.860486 129.086929
4.870487 130.384405
4.880488 131.694922
4.890489 133.018611
4.900490 134.355604
4.910491 135.706036
4.920492 137.070042
4.930493 138.447757
4.940494 139.839320
4.950495 141.244870
4.960496 142.664547
4.970497 144.098494
4.980498 145.546853
4.990499 147.009770
5.000500 148.487392
5.010501 149.979865
5.020502 151.487339
5.030503 153.009965
5.040504 154.547895
5.050505 156.101284
5.060506 157.670285
5.070507 159.255057
5.080508 160.855758
5.090509 162.472548
5.100510 164.105588
5.110511 165.755043
5.120512 167.421076
5.130513 169.103855
5.140514 170.803548
5.150515 172.520324
5.160516 174.254357
5.170517 176.005818
5.180518 177.774884
5.190519 179.561731
5.200520 181.366537
5.210521 183.189485
5.220522 185.030755
5.230523 186.890531
5.240524 188.769001
5.250525 190.666352
5.260526 192.582773
5.270527 194.518457
5.280528 196.473596
5.290529 198.448387
5.300530 200.443027
5.310531 202.457716
5.320532 204.492654
5.330533 206.548046
5.340534 208.624097
5.350535 210.721015
5.360536 212.839009
5.370537 214.978292
5.380538 217.139077
5.390539 219.321580
5.400540 221.526020
5.410541 223.752617
5.420542 226.001594
5.430543 228.273176
5.440544 230.567591
5.450545 232.885066
5.460546 235.225835
5.470547 237.590132
5.480548 239.978193
5.490549 242.390256
5.500550 244.826563
5.510551 247.287358
5.520552 249.772887
5.530553 252.283399
5.540554 254.819144
5.550555 257.380377
5.560556 259.967352
5.570557 262.580330
5.580558 265.219572
5.590559 267.885341
5.600560 270.577904
5.610561 273.297530
5.620562 276.044492
5.630563 278.819064
5.640564 281.621524
5.650565 284.452152
5.660566 287.311231
5.670567 290.199047
5.680568 293.115889
5.690569 296.062049
5.700570 299.037821
5.710571 302.043503
5.720572 305.079396
5.730573 308.145803
5.740574 311.243031
5.750575 314.371390
5.760576 317.531193
5.770577 320.722755
5.780578 323.946396
5.790579 327.202439
5.800580 330.491208
5.810581 333.813034
5.820582 337.168248
5.830583 340.557186
5.840584 343.980187
5.850585 347.437592
5.860586 350.929749
5.870587 354.457006
5.880588 358.019716
5.890589 361.618236
5.900590 365.252925
5.910591 368.924147
5.920592 372.632269
5.930593 376.377662
5.940594 380.160701
5.950595 383.981763
5.960596 387.841232
5.970597 391.739493
5.980598 395.676936
5.990599 399.653955
6.000600 403.670948
6.010601 407.728316
6.020602 411.826465
6.030603 415.965806
6.040604 420.146752
6.050605 424.369722
6.060606 428.635137
6.070607 432.943425
6.080608 437.295016
6.090609 441.690346
6.100610 446.129854
6.110611 450.613984
6.120612 455.143185
6.130613 459.717910
6.140614 464.338616
6.150615 469.005765
6.160616 473.719826
6.170617 478.481267
6.180618 483.290568
6.190619 488.148207
6.200620 493.054671
6.210621 498.010451
6.220622 503.016042
6.230623 508.071945
6.240624 513.178667
6.250625 518.336716
6.260626 523.546610
6.270627 528.808870
6.280628 534.124022
6.290629 539.492597
6.300630 544.915133
6.310631 550.392171
6.320632 555.924261
6.330633 561.511954
6.340634 567.155810
6.350635 572.856394
6.360636 578.614275
6.370637 584.430029
6.380638 590.304239
6.390639 596.237492
6.400640 602.230381
6.410641 608.283505
6.420642 614.397470
6.430643 620.572888
6.440644 626.810376
6.450645 633.110558
6.460646 639.474065
6.470647 645.901532
6.480648 652.393603
6.490649 658.950926
6.500650 665.574159
6.510651 672.263963
6.520652 679.021007
6.530653 685.845967
6.540654 692.739527
6.550655 699.702375
6.560656 706.735207
6.570657 713.838728
6.580658 721.013648
6.590659 728.260684
6.600660 735.580561
6.610661 742.974011
6.620662 750.441775
6.630663 757.984598
6.640664 765.603236
6.650665 773.298449
6.660666 781.071009
6.670667 788.921692
6.680668 796.851284
6.690669 804.860578
6.700670 812.950374
6.710671 821.121482
6.720672 829.374720
6.730673 837.710912
6.740674 846.130893
6.750675 854.635504
6.760676 863.225597
6.770677 871.902031
6.780678 880.665673
6.790679 889.517400
6.800680 898.458097
6.810681 907.488658
6.820682 916.609987
6.830683 925.822997
6.840684 935.128608
6.850685 944.527751
6.860686 954.021367
6.870687 963.610405
6.880688 973.295824
6.890689 983.078593
6.900690 992.959690
6.910691 1002.940104
6.920692 1013.020833
6.930693 1023.202884
6.940694 1033.487278
6.950695 1043.875042
6.960696 1054.367215
6.970697 1064.964847
6.980698 1075.668997
6.990699 1086.480737
7.000700 1097.401147
7.010701 1108.431321
7.020702 1119.572360
7.030703 1130.825381
7.040704 1142.191507
7.050705 1153.671876
7.060706 1165.267637
7.070707 1176.979948
7.080708 1188.809982
7.090709 1200.758922
7.100710 1212.827963
7.110711 1225.018312
7.120712 1237.331188
7.130713 1249.767823
7.140714 1262.329461
7.150715 1275.017358
7.160716 1287.832783
7.170717 1300.777019
7.180718 1313.851359
7.190719 1327.057112
7.200720 1340.395598
7.210721 1353.868152
7.220722 1367.476121
7.230723 1381.220866
7.240724 1395.103761
7.250725 1409.126197
7.260726 1423.289574
7.270727 1437.595309
7.280728 1452.044835
7.290729 1466.639595
7.300730 1481.381049
7.310731 1496.270673
7.320732 1511.309954
7.330733 1526.500399
7.340734 1541.843525
7.350735 1557.340867
7.360736 1572.993976
7.370737 1588.804418
7.380738 1604.773772
7.390739 1620.903638
7.400740 1637.195628
7.410741 1653.651371
7.420742 1670.272514
7.430743 1687.060719
7.440744 1704.017665
7.450745 1721.145049
7.460746 1738.444583
7.470747 1755.917997
7.480748 1773.567040
7.490749 1791.393477
7.500750 1809.399090
7.510751 1827.585681
7.520752 1845.955069
7.530753 1864.509090
7.540754 1883.249602
7.550755 1902.178477
7.560756 1921.297610
7.570757 1940.608913
7.580758 1960.114317
7.590759 1979.815774
7.600760 1999.715253
7.610761 2019.814746
7.620762 2040.116262
7.630763 2060.621832
7.640764 2081.333507
7.650765 2102.253359
7.660766 2123.383480
7.670767 2144.725984
7.680768 2166.283005
7.690769 2188.056699
7.700770 2210.049245
7.710771 2232.262842
7.720772 2254.699711
7.730773 2277.362097
7.740774 2300.252267
7.750775 2323.372511
7.760776 2346.725140
7.770777 2370.312490
7.780778 2394.136921
7.790779 2418.200815
7.800780 2442.506580
7.810781 2467.056647
7.820782 2491.853470
7.830783 2516.899531
7.840784 2542.197335
7.850785 2567.749411
7.860786 2593.558315
7.870787 2619.626629
7.880788 2645.956961
7.890789 2672.551943
7.900790 2699.414236
7.910791 2726.546527
7.920792 2753.951530
7.930793 2781.631985
7.940794 2809.590661
7.950795 2837.830355
7.960796 2866.353890
7.970797 2895.164121
7.980798 2924.263929
7.990799 2953.656224
8.000800 2983.343946
8.010801 3013.330065
8.020802 3043.617580
8.030803 3074.209519
8.040804 3105.108944
8.050805 3136.318944
8.060806 3167.842642
8.070807 3199.683190
8.080808 3231.843773
8.090809 3264.327607
8.100810 3297.137943
8.110811 3330.278060
8.120812 3363.751275
8.130813 3397.560936
8.140814 3431.710423
8.150815 3466.203152
8.160816 3501.042575
8.170817 3536.232174
8.180818 3571.775470
8.190819 3607.676019
8.200820 3643.937410
8.210821 3680.563271
8.220822 3717.557264
8.230823 3754.923091
8.240824 3792.664489
8.250825 3830.785232
8.260826 3869.289133
8.270827 3908.180044
8.280828 3947.461854
8.290829 3987.138493
8.300830 4027.213929
8.310831 4067.692170
8.320832 4108.577264
8.330833 4149.873303
8.340834 4191.584415
8.350835 4233.714773
8.360836 4276.268590
8.370837 4319.250124
8.380838 4362.663672
8.390839 4406.513578
8.400840 4450.804227
8.410841 4495.540049
8.420842 4540.725519
8.430843 4586.365156
8.440844 4632.463525
8.450845 4679.025237
8.460846 4726.054948
8.470847 4773.557364
8.480848 4821.537235
8.490849 4869.999361
8.500850 4918.948586
8.510851 4968.389810
8.520852 5018.327977
8.530853 5068.768081
8.540854 5119.715168
8.550855 5171.174333
8.560856 5223.150723
8.570857 5275.649536
8.580858 5328.676025
8.590859 5382.235492
8.600860 5436.333295
8.610861 5490.974845
8.620862 5546.165606
8.630863 5601.911100
8.640864 5658.216901
8.650865 5715.088642
8.660866 5772.532011
8.670867 5830.552753
8.680868 5889.156672
8.690869 5948.349630
8.700870 6008.137546
8.710871 6068.526401
8.720872 6129.522236
8.730873 6191.131150
8.740874 6253.359307
8.750875 6316.212929
8.760876 6379.698305
8.770877 6443.821783
8.780878 6508.589778
8.790879 6574.008768
8.800880 6640.085295
8.810881 6706.825969
8.820882 6774.237466
8.830883 6842.326527
8.840884 6911.099964
8.850885 6980.564654
8.860886 7050.727547
8.870887 7121.595659
8.880888 7193.176079
8.890889 7265.475967
8.900890 7338.502553
8.910891 7412.263143
8.920892 7486.765114
8.930893 7562.015917
8.940894 7638.023079
8.950895 7714.794203
8.960896 7792.336967
8.970897 7870.659127
8.980898 7949.768517
8.990899 8029.673049
9.000900 8110.380716
9.010901 8191.899590
9.020902 8274.237825
9.030903 8357.403655
9.040904 8441.405401
9.050905 8526.251463
9.060906 8611.950327
9.070907 8698.510566
9.080908 8785.940838
9.090909 8874.249886
9.100910 8963.446545
9.110911 9053.539735
9.120912 9144.538467
9.130913 9236.451844
9.140914 9329.289058
9.150915 9423.059396
9.160916 9517.772236
9.170917 9613.437052
9.180918 9710.063412
9.190919 9807.660980
9.200920 9906.239519
9.210921 10005.808888
9.220922 10106.379046
9.230923 10207.960053
9.240924 10310.562069
9.250925 10414.195356
9.260926 10518.870279
9.270927 10624.597309
9.280928 10731.387019
9.290929 10839.250092
9.300930 10948.197316
9.310931 11058.239588
9.320932 11169.387914
9.330933 11281.653411
9.340934 11395.047309
9.350935 11509.580949
9.360936 11625.265787
9.370937 11742.113394
9.380938 11860.135457
9.390939 11979.343780
9.400940 12099.750288
9.410941 12221.367022
9.420942 12344.206148
9.430943 12468.279952
9.440944 12593.600843
9.450945 12720.181357
9.460946 12848.034154
9.470947 12977.172023
9.480948 13107.607878
9.490949 13239.354768
9.500950 13372.425866
9.510951 13506.834489
9.520952 13642.594077
9.530953 13779.718209
9.540954 13918.220600
9.550955 14058.115102
9.560956 14199.415709
9.570957 14342.136553
9.580958 14486.291910
9.590959 14631.896198
9.600960 14778.963980
9.610961 14927.509966
9.620962 15077.549015
9.630963 15229.096132
9.640964 15382.166477
9.650965 15536.775358
9.660966 15692.938241
9.670967 15850.670745
9.680968 16009.988646
9.690969 16170.907879
9.700970 16333.444541
9.710971 16497.614887
9.720972 16663.435338
9.730973 16830.922480
9.740974 17000.093065
9.750975 17170.964013
9.760976 17343.552416
9.770977 17517.875535
9.780978 17693.950807
9.790979 17871.795842
9.800980 18051.428430
9.810981 18232.866536
9.820982 18416.128309
9.830983 18601.232079
9.840984 18788.196359
9.850985 18977.039851
9.860986 19167.781442
9.870987 19360.440210
9.880988 19555.035426
9.890989 19751.586553
9.900990 19950.113250
9.910991 20150.635374
9.920992 20353.172982
9.930993 20557.746331
9.940994 20764.375883
9.950995 20973.082305
9.960996 21183.886473
9.970997 21396.809470
9.980998 21611.872594
9.990999 21829.097356
10.001000 22048.505483
10.011001 22270.118919
10.021002 22493.959831
10.031003 22720.050608
10.041004 22948.413864
10.051005 23179.072439
10.061006 23412.049404
10.071007 23647.368062
10.081008 23885.051950
10.091009 24125.124840
10.101010 24367.610746
10.111011 24612.533920
10.121012 24859.918861
10.131013 25109.790311
10.141014 25362.173264
10.151015 25617.092963
10.161016 25874.574904
10.171017 26134.644842
10.181018 26397.328790
10.191019 26662.653020
10.201020 26930.644071
10.211021 27201.328748
10.221022 27474.734124
10.231023 27750.887546
10.241024 28029.816635
10.251025 28311.549290
10.261026 28596.113690
10.271027 28883.538297
10.281028 29173.851860
10.291029 29467.083415
10.301030 29763.262293
10.311031 30062.418118
10.321032 30364.580810
10.331033 30669.780594
10.341034 30978.047994
10.351035 31289.413845
10.361036 31603.909289
10.371037 31921.565783
10.381038 32242.415098
10.391039 32566.489326
10.401040 32893.820882
10.411041 33224.442506
10.421042 33558.387266
10.431043 33895.688564
10.441044 34236.380137
10.451045 34580.496061
10.461046 34928.070755
10.471047 35279.138984
10.481048 35633.735862
10.491049 35991.896856
10.501050 36353.657780
10.511051 36719.054841
10.521052 37088.124571
10.531053 37460.903887
10.541054 37837.430073
10.551055 38217.740790
10.561056 38601.874077
10.571057 38989.868356
10.581058 39381.762434
10.591059 39777.595509
10.601060 40177.407172
10.611061 40581.237413
10.621062 40989.126623
10.631063 41401.115599
10.641064 41817.245550
10.651065 42237.558097
10.661066 42662.095279
10.671067 43090.899560
10.681068 43524.013829
10.691069 43961.481406
10.701070 44403.346047
10.711071 44849.651948
10.721072 45300.443749
10.731073 45755.766538
10.741074 46215.665857
10.751075 46680.187706
10.761076 47149.378546
10.771077 47623.285306
10.781078 48101.955387
10.791079 48585.436666
10.801080 49073.777501
10.811081 49567.026737
10.821082 50065.233707
10.831083 50568.448245
10.841084 51076.720681
10.851085 51590.101853
10.861086 52108.643110
10.871087 52632.396318
10.881088 53161.413861
10.891089 53695.748654
10.901090 54235.454141
10.911091 54780.584303
10.921092 55331.193665
10.931093 55887.337299
10.941094 56449.070831
10.951095 57016.450447
10.961096 57589.532896
10.971097 58168.375498
10.981098 58753.036149
10.991099 59343.573329
11.001100 59940.046102
11.011101 60542.514129
11.021102 61151.037669
11.031103 61765.677587
11.041104 62386.495359
11.051105 63013.553081
11.061106 63646.913472
11.071107 64286.639879
11.081108 64932.796291
11.091109 65585.447335
11.101110 66244.658290
11.111111 66910.495091
11.121112 67583.024336
11.131113 68262.313292
11.141114 68948.429902
11.151115 69641.442791
11.161116 70341.421275
11.171117 71048.435367
11.181118 71762.555784
11.191119 72483.853951
11.201120 73212.402013
11.211121 73948.272842
11.221122 74691.540039
11.231123 75442.277945
11.241124 76200.561652
11.251125 76966.467003
11.261126 77740.070604
11.271127 78521.449832
11.281128 79310.682841
11.291129 80107.848571
11.301130 80913.026755
11.311131 81726.297927
11.321132 82547.743433
11.331133 83377.445432
11.341134 84215.486914
11.351135 85061.951698
11.361136 85916.924451
11.371137 86780.490686
11.381138 87652.736778
11.391139 88533.749970
11.401140 89423.618382
11.411141 90322.431019
11.421142 91230.277781
11.431143 92147.249472
11.441144 93073.437807
11.451145 94008.935425
11.461146 94953.835895
11.471147 95908.233727
11.481148 96872.224381
11.491149 97845.904275
11.501150 98829.370774
11.511151 99822.722303
11.521152 100826.058184
11.531153 101839.478770
11.541154 102863.085426
11.551155 103896.980532
11.561156 104941.267500
11.571157 105996.050782
11.581158 107061.435877
11.591159 108137.529345
11.601160 109224.438820
11.611161 110322.273014
11.621162 111431.141734
11.631163 112551.155890
11.641164 113682.427506
11.651165 114825.069734
11.661166 115979.196861
11.671167 117144.924325
11.681168 118322.368722
11.691169 119511.647821
11.701170 120712.880575
11.711171 121926.187132
11.721172 123151.688849
11.731173 124389.508301
11.741174 125639.769295
11.751175 126902.596884
11.761176 128178.117377
11.771177 129466.458352
11.781178 130767.748671
11.791179 132082.118490
11.801180 133409.699273
11.811181 134750.623805
11.821182 136105.026208
11.831183 137473.041949
11.841184 138854.807858
11.851185 140250.462142
11.861186 141660.144395
11.871187 143083.995613
11.881188 144522.158213
11.891189 145974.776040
11.901190 147441.994385
11.911191 148923.960003
11.921192 150420.821120
11.931193 151932.727453
11.941194 153459.830224
11.951195 155002.282176
11.961196 156560.237587
11.971197 158133.852283
11.981198 159723.283659
11.991199 161328.690692
12.001200 162950.233955
12.011201 164588.075637
12.021202 166242.379556
12.031203 167913.311177
12.041204 169601.037628
12.051205 171305.727717
12.061206 173027.551948
12.071207 174766.682539
12.081208 176523.293440
12.091209 178297.560349
12.101210 180089.660728
12.111211 181899.773827
12.121212 183728.080693
12.131213 185574.764195
12.141214 187440.009040
12.151215 189324.001792
12.161216 191226.930889
12.171217 193148.986664
12.181218 195090.361362
12.191219 197051.249161
12.201220 199031.846191
12.211221 201032.350552
12.221222 203052.962338
12.231223 205093.883651
12.241224 207155.318625
12.251225 209237.473448
12.261226 211340.556378
12.271227 213464.777767
12.281228 215610.350082
12.291229 217777.487925
12.301230 219966.408054
12.311231 222177.329407
12.321232 224410.473122
12.331233 226666.062561
12.341234 228944.323329
12.351235 231245.483300
12.361236 233569.772637
12.371237 235917.423818
12.381238 238288.671657
12.391239 240683.753328
12.401240 243102.908390
12.411241 245546.378807
12.421242 248014.408979
12.431243 250507.245758
12.441244 253025.138482
12.451245 255568.338990
12.461246 258137.101658
12.471247 260731.683413
12.481248 263352.343768
12.491249 265999.344844
12.501250 268672.951331
12.511251 271373.430805
12.521252 274101.053273
12.531253 276856.091555
12.541254 279638.821212
12.551255 282449.520576
12.561256 285288.470776
12.571257 288155.955765
12.581258 291052.262354
12.591259 293977.680232
12.601260 296932.502003
12.611261 299917.023210
12.621262 302931.542369
12.631263 305976.360993
12.641264 309051.783629
12.651265 312158.117882
12.661266 315295.674452
12.671267 318464.767158
12.681268 321665.712976
12.691269 324898.832069
12.701270 328164.447814
12.711271 331462.886841
12.721272 334794.479064
12.731273 338159.557711
12.741274 341558.459360
12.751275 344991.523971
12.761276 348459.094924
12.771277 351961.519046
12.781278 355499.146654
12.791279 359072.331585
12.801280 362681.431230
12.811281 366326.806575
12.821282 370008.822234
12.831283 373727.846485
12.841284 377484.251308
12.851285 381278.412422
12.861286 385110.709322
12.871287 388981.525316
12.881288 392891.247569
12.891289 396840.267133
12.901290 400828.978992
12.911291 404857.782101
12.921292 408927.079424
12.931293 413037.277976
12.941294 417188.788862
12.951295 421382.027320
12.961296 425617.412760
12.971297 429895.368811
12.981298 434216.323355
12.991299 438580.708580
13.001300 442988.961014
13.011301 447441.521575
13.021302 451938.835611
13.031303 456481.352947
13.041304 461069.527931
13.051305 465703.819474
13.061306 470384.691103
13.071307 475112.611002
13.081308 479888.052062
13.091309 484711.491927
13.101310 489583.413041
13.111311 494504.302697
13.121312 499474.653087
13.131313 504494.961350
13.141314 509565.729621
13.151315 514687.465083
13.161316 519860.680016
13.171317 525085.891849
13.181318 530363.623212
13.191319 535694.401988
13.201320 541078.761367
13.211321 546517.239896
13.221322 552010.381536
13.231323 557558.735717
13.241324 563162.857389
13.251325 568823.307081
13.261326 574540.650957
13.271327 580315.460868
13.281328 586148.314418
13.291329 592039.795013
13.301330 597990.491923
13.311331 604001.000342
13.321332 610071.921447
13.331333 616203.862456
13.341334 622397.436690
