   1.375000000000000e+00    1.750000000000000e+00
   1.562500000000000e+00    1.750000000000000e+00
   1.656250000000000e+00    1.750000000000000e+00
   1.562500000000000e+00    1.656250000000000e+00
   1.609375000000000e+00    1.656250000000000e+00
   1.562500000000000e+00    1.609375000000000e+00
   1.375000000000000e+00    1.562500000000000e+00
   1.468750000000000e+00    1.562500000000000e+00
   1.515625000000000e+00    1.562500000000000e+00
   1.375000000000000e+00    1.468750000000000e+00
   1.468750000000000e+00    1.515625000000000e+00
