  -5.000000000000000e-01   -1.250000000000000e-01
  -3.125000000000000e-01   -1.250000000000000e-01
  -2.187500000000000e-01   -1.250000000000000e-01
  -1.718750000000000e-01   -1.250000000000000e-01
  -1.484375000000000e-01   -1.250000000000000e-01
  -1.484375000000000e-01   -1.367187500000000e-01
  -1.484375000000000e-01   -1.425781250000000e-01
  -5.000000000000000e-01   -3.125000000000000e-01
  -1.425781250000000e-01   -1.367187500000000e-01
  -4.062500000000000e-01   -3.125000000000000e-01
  -3.125000000000000e-01   -2.187500000000000e-01
  -2.187500000000000e-01   -1.718750000000000e-01
  -1.718750000000000e-01   -1.484375000000000e-01
  -1.367187500000000e-01   -1.250000000000000e-01
  -3.593750000000000e-01   -3.125000000000000e-01
  -2.656250000000000e-01   -2.187500000000000e-01
  -1.953125000000000e-01   -1.718750000000000e-01
  -5.000000000000000e-01   -4.062500000000000e-01
  -1.718750000000000e-01   -1.601562500000000e-01
  -2.421875000000000e-01   -2.187500000000000e-01
  -3.125000000000000e-01   -2.656250000000000e-01
  -1.367187500000000e-01   -1.308593750000000e-01
  -4.062500000000000e-01   -3.593750000000000e-01
  -3.359375000000000e-01   -3.125000000000000e-01
  -2.890625000000000e-01   -2.656250000000000e-01
  -2.187500000000000e-01   -1.953125000000000e-01
  -1.601562500000000e-01   -1.484375000000000e-01
  -1.308593750000000e-01   -1.250000000000000e-01
  -3.359375000000000e-01   -3.242187500000000e-01
  -2.421875000000000e-01   -2.304687500000000e-01
  -1.601562500000000e-01   -1.542968750000000e-01
  -2.890625000000000e-01   -2.773437500000000e-01
  -1.953125000000000e-01   -1.835937500000000e-01
  -2.187500000000000e-01   -2.070312500000000e-01
  -3.242187500000000e-01   -3.125000000000000e-01
  -1.542968750000000e-01   -1.484375000000000e-01
  -2.421875000000000e-01   -2.363281250000000e-01
  -2.187500000000000e-01   -2.128906250000000e-01
  -1.953125000000000e-01   -1.894531250000000e-01
  -2.773437500000000e-01   -2.656250000000000e-01
  -2.363281250000000e-01   -2.304687500000000e-01
  -3.593750000000000e-01   -3.359375000000000e-01
  -1.894531250000000e-01   -1.835937500000000e-01
  -3.125000000000000e-01   -2.890625000000000e-01
  -2.128906250000000e-01   -2.070312500000000e-01
  -1.835937500000000e-01   -1.718750000000000e-01
  -2.304687500000000e-01   -2.187500000000000e-01
  -3.125000000000000e-01   -3.007812500000000e-01
  -2.070312500000000e-01   -1.953125000000000e-01
  -2.304687500000000e-01   -2.246093750000000e-01
  -1.835937500000000e-01   -1.777343750000000e-01
  -3.007812500000000e-01   -2.890625000000000e-01
  -2.070312500000000e-01   -2.011718750000000e-01
  -1.777343750000000e-01   -1.718750000000000e-01
  -2.246093750000000e-01   -2.187500000000000e-01
  -2.656250000000000e-01   -2.421875000000000e-01
  -2.011718750000000e-01   -1.953125000000000e-01
  -2.656250000000000e-01   -2.539062500000000e-01
  -2.656250000000000e-01   -2.597656250000000e-01
  -2.597656250000000e-01   -2.539062500000000e-01
  -2.539062500000000e-01   -2.421875000000000e-01
  -2.539062500000000e-01   -2.480468750000000e-01
  -2.480468750000000e-01   -2.421875000000000e-01
