  -1.250000000000000e-01   -1.015625000000000e-01
   1.855468750000000e-02    2.148437500000000e-02
   1.210937500000000e-01    1.328125000000000e-01
  -6.054687500000000e-02   -5.468750000000000e-02
  -3.125000000000000e-02   -2.832031250000000e-02
  -4.882812500000000e-03   -1.953125000000000e-03
   6.250000000000000e-02    6.835937500000000e-02
   2.148437500000000e-02    2.734375000000000e-02
  -1.250000000000000e-01   -1.132812500000000e-01
   9.765625000000000e-02    1.093750000000000e-01
  -2.832031250000000e-02   -2.539062500000000e-02
  -1.953125000000000e-03    3.906250000000000e-03
   1.210937500000000e-01    1.269531250000000e-01
   2.148437500000000e-02    2.441406250000000e-02
  -1.250000000000000e-01   -1.191406250000000e-01
  -2.539062500000000e-02   -1.953125000000000e-02
   1.269531250000000e-01    1.328125000000000e-01
   2.441406250000000e-02    2.734375000000000e-02
  -9.863281250000000e-02   -9.570312500000000e-02
   6.835937500000000e-02    7.421875000000000e-02
  -1.953125000000000e-03    9.765625000000000e-04
   2.734375000000000e-02    3.906250000000000e-02
   9.765625000000000e-02    1.035156250000000e-01
  -2.539062500000000e-02   -2.246093750000000e-02
   7.421875000000000e-02    8.593750000000000e-02
   2.734375000000000e-02    3.320312500000000e-02
  -2.246093750000000e-02   -1.953125000000000e-02
   9.765625000000000e-02    1.005859375000000e-01
   7.421875000000000e-02    8.007812500000000e-02
   2.734375000000000e-02    3.027343750000000e-02
  -1.191406250000000e-01   -1.132812500000000e-01
  -1.953125000000000e-02   -7.812500000000000e-03
   1.005859375000000e-01    1.035156250000000e-01
   3.027343750000000e-02    3.320312500000000e-02
   9.765625000000000e-04    3.906250000000000e-03
  -1.953125000000000e-02   -1.367187500000000e-02
  -1.132812500000000e-01   -1.015625000000000e-01
   3.320312500000000e-02    3.906250000000000e-02
   8.007812500000000e-02    8.593750000000000e-02
   1.035156250000000e-01    1.093750000000000e-01
   3.906250000000000e-03    1.562500000000000e-02
  -9.570312500000000e-02   -8.984375000000000e-02
  -1.132812500000000e-01   -1.074218750000000e-01
   8.007812500000000e-02    8.300781250000000e-02
   1.035156250000000e-01    1.064453125000000e-01
  -1.953125000000000e-02   -1.660156250000000e-02
  -1.132812500000000e-01   -1.103515625000000e-01
  -9.570312500000000e-02   -9.277343750000000e-02
   1.064453125000000e-01    1.093750000000000e-01
   8.300781250000000e-02    8.593750000000000e-02
   3.906250000000000e-03    9.765625000000000e-03
  -1.660156250000000e-02   -1.367187500000000e-02
  -1.103515625000000e-01   -1.074218750000000e-01
  -1.367187500000000e-02   -7.812500000000000e-03
   3.906250000000000e-03    6.835937500000000e-03
  -9.277343750000000e-02   -8.984375000000000e-02
  -1.074218750000000e-01   -1.015625000000000e-01
  -1.367187500000000e-02   -1.074218750000000e-02
   6.835937500000000e-03    9.765625000000000e-03
  -8.984375000000000e-02   -7.812500000000000e-02
  -1.074218750000000e-01   -1.044921875000000e-01
   9.765625000000000e-03    1.562500000000000e-02
  -1.074218750000000e-02   -7.812500000000000e-03
  -8.984375000000000e-02   -8.398437500000000e-02
  -1.044921875000000e-01   -1.015625000000000e-01
   9.765625000000000e-03    1.269531250000000e-02
  -8.984375000000000e-02   -8.691406250000000e-02
   1.269531250000000e-02    1.562500000000000e-02
  -8.691406250000000e-02   -8.398437500000000e-02
  -8.398437500000000e-02   -7.812500000000000e-02
  -8.398437500000000e-02   -8.105468750000000e-02
  -8.105468750000000e-02   -7.812500000000000e-02
